Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,9
Role 2,14
Role 5,62

67,3.669221977238512E7,1501779.4338014126,1405959.5575108528,533.3447748012013
68,3.548139287130046E7,1453079.4439249039,1268476.676688671,1026.5451457209058
69,3.5480860372517824E7,1453838.8596670628,1270597.1368489265,1019.0078299191264
70,3.5479184851644516E7,1455280.8719615936,1339286.0336062908,644.7585837602617
71,3.663824729678297E7,1500646.9771974087,1267140.1515011787,1297.939812011189
72,3.5955022685649395E7,1469694.9529321194,1276888.8090560436,1072.3684193200531
73,3.584284933520341E7,1466299.377452612,1368625.3144843578,543.0810555391841
74,3.56835502265296E7,1462370.2265295982,1325373.0913705826,762.4705613944267
75,3.660023611136556E7,1498796.7813477516,1298415.881456852,1116.18291033109
76,3.641394542368436E7,1487994.2590341568,1397690.6962299347,502.7807536734474
77,3.5901817551695585E7,1466944.7050309181,1293095.5757374763,966.834917845991
78,3.5638060409766436E7,1461014.1664102077,1313151.0669527054,825.0935562928518
79,3.6476120868802786E7,1493840.127886057,1314107.5592517853,998.779976337486
80,3.549884833310747E7,1454400.7746918201,1357289.9536578655,540.795691506068
81,3.5301399895797014E7,1449187.8435778618,1272685.3438475132,981.0665643718507
82,3.650580829008126E7,1497367.6377294064,1272480.3625144958,1252.522072245015
83,3.556143269612336E7,1461919.687870741,1331091.2049276829,728.5882399519285
84,3.6275817244458914E7,1485129.4702956676,1412920.3205091953,401.95759012301767
85,3.539821336293435E7,1448985.1605126858,1358743.5252566338,502.8861936940087
86,3.607277055920148E7,1480610.5353608131,1323777.427596569,873.1591136905882
87,3.6361539308097124E7,1488515.8785226345,1279414.4619677067,1162.526348891523
88,3.602230200811958E7,1477736.2290861607,1345112.7218534946,738.75191646417
89,3.600672940252018E7,1476749.083280325,1272168.6541695595,1137.2737338874076
90,3.511913466789055E7,1442724.9212040901,1263797.0703103542,994.7136610852348
91,3.6235664303670645E7,1484882.5548319817,1347931.0181684494,761.861053709189
92,3.62796769609282E7,1482136.9609282017,1375705.855481863,592.8953494085207
93,3.617031615979791E7,1477005.7793951035,1281200.1482315063,1088.2422485894624
94,3.50328461260128E7,1436351.5496840477,1244054.142415285,1069.161810376909
95,3.5883656664349556E7,1471367.9813821316,1390379.2529463768,452.1333403335676
96,3.521004244198179E7,1440788.5228698254,1272708.3178846836,939.5811513026555
97,3.585347313527012E7,1472305.3216466904,1250659.9394021034,1234.2408220688503
98,3.4970400911298275E7,1437231.457833767,1288143.3925344944,828.9773036731614
99,3.5986251533839464E7,1474974.0161488056,1288696.3479437828,1038.9924251185525
100,3.595896947724342E7,1473317.5720689297,1299674.4436385632,965.4445191330379
